,conm,type,cik,date,path
4178,GARLAND CAPITAL MANAGEMENT INC,13F-HR,1181544,2020-07-24,https://www.sec.gov/Archives/edgar/data/1181544/0001398344-20-014253-index.htm
4179,GARMIN LTD,10-Q,1121788,2020-07-29,https://www.sec.gov/Archives/edgar/data/1121788/0001564590-20-034060-index.htm
4180,"GARNET EQUITY CAPITAL HOLDINGS, INC.",13F-HR,1423876,2020-08-04,https://www.sec.gov/Archives/edgar/data/1423876/0001423876-20-000006-index.htm
4181,GARRISON BRADFORD & ASSOCIATES INC,13F-HR,1056488,2020-08-06,https://www.sec.gov/Archives/edgar/data/1056488/0001056488-20-000003-index.htm
4182,"GARRISON POINT ADVISORS, LLC",13F-HR,1767107,2020-08-03,https://www.sec.gov/Archives/edgar/data/1767107/0001606587-20-000766-index.htm
4183,GARTNER INC,10-Q,749251,2020-08-04,https://www.sec.gov/Archives/edgar/data/749251/0000749251-20-000026-index.htm
4184,GATEWAY INVESTMENT ADVISERS LLC,13F-HR,1114618,2020-07-15,https://www.sec.gov/Archives/edgar/data/1114618/0001085146-20-001784-index.htm
4185,GATX CORP,10-Q,40211,2020-08-03,https://www.sec.gov/Archives/edgar/data/40211/0000040211-20-000074-index.htm
4186,GAVEA INVESTIMENTOS LTDA,13F-HR,1523705,2020-08-11,https://www.sec.gov/Archives/edgar/data/1523705/0001523705-20-000005-index.htm
4187,GB SCIENCES INC,NT 10-K,1165320,2020-08-13,https://www.sec.gov/Archives/edgar/data/1165320/0001437749-20-017843-index.htm
4188,GBT Technologies Inc.,10-Q,1471781,2020-08-12,https://www.sec.gov/Archives/edgar/data/1471781/0001731122-20-000832-index.htm
4189,"GCI LIBERTY, INC.",10-Q,808461,2020-08-10,https://www.sec.gov/Archives/edgar/data/808461/0001558370-20-010139-index.htm
4190,"GCI, LLC",10-Q,75679,2020-08-10,https://www.sec.gov/Archives/edgar/data/75679/0001558370-20-010149-index.htm
4191,GCP Applied Technologies Inc.,10-Q,1644440,2020-08-05,https://www.sec.gov/Archives/edgar/data/1644440/0001644440-20-000086-index.htm
4192,GEE Group Inc.,10-Q,40570,2020-08-14,https://www.sec.gov/Archives/edgar/data/40570/0001477932-20-004973-index.htm
4193,GEE Group Inc.,DEF 14A,40570,2020-08-12,https://www.sec.gov/Archives/edgar/data/40570/0001477932-20-004783-index.htm
4194,GEM Realty Capital,13F-HR,1544554,2020-08-14,https://www.sec.gov/Archives/edgar/data/1544554/0001172661-20-001798-index.htm
4195,GENCO SHIPPING & TRADING LTD,10-Q,1326200,2020-08-05,https://www.sec.gov/Archives/edgar/data/1326200/0001558370-20-009428-index.htm
4196,GENCOR INDUSTRIES INC,10-Q,64472,2020-08-06,https://www.sec.gov/Archives/edgar/data/64472/0001193125-20-211605-index.htm
4197,GENCOR INDUSTRIES INC,10-Q/A,64472,2020-08-10,https://www.sec.gov/Archives/edgar/data/64472/0001193125-20-214037-index.htm
4198,GENDELL JEFFREY L,13F-HR,1056581,2020-08-13,https://www.sec.gov/Archives/edgar/data/1056581/0000902664-20-003003-index.htm
4199,GENERAC HOLDINGS INC.,10-Q,1474735,2020-08-04,https://www.sec.gov/Archives/edgar/data/1474735/0001437749-20-016520-index.htm
4200,GENERAL AMERICAN INVESTORS CO INC,13F-HR,40417,2020-08-03,https://www.sec.gov/Archives/edgar/data/40417/0000040417-20-000031-index.htm
4201,GENERAL ATLANTIC LLC,13F-HR,1017645,2020-08-13,https://www.sec.gov/Archives/edgar/data/1017645/0000950142-20-002017-index.htm
4202,GENERAL CANNABIS CORP,10-K/A,1477009,2020-07-07,https://www.sec.gov/Archives/edgar/data/1477009/0001104659-20-081458-index.htm
4203,GENERAL CANNABIS CORP,10-Q,1477009,2020-07-07,https://www.sec.gov/Archives/edgar/data/1477009/0001398432-20-000069-index.htm
4204,GENERAL CANNABIS CORP,NT 10-Q,1477009,2020-08-14,https://www.sec.gov/Archives/edgar/data/1477009/0001104659-20-095589-index.htm
4205,GENERAL DYNAMICS CORP,10-Q,40533,2020-07-29,https://www.sec.gov/Archives/edgar/data/40533/0000040533-20-000057-index.htm
4206,GENERAL ELECTRIC CO,10-Q,40545,2020-07-29,https://www.sec.gov/Archives/edgar/data/40545/0000040545-20-000046-index.htm
4207,GENERAL ELECTRIC CO,13F-HR,40545,2020-08-03,https://www.sec.gov/Archives/edgar/data/40545/0000040545-20-000050-index.htm
4208,GENERAL MILLS INC,10-K,40704,2020-07-02,https://www.sec.gov/Archives/edgar/data/40704/0001193125-20-186469-index.htm
4209,GENERAL MILLS INC,DEF 14A,40704,2020-08-10,https://www.sec.gov/Archives/edgar/data/40704/0001193125-20-214409-index.htm
4210,GENERATION INVESTMENT MANAGEMENT LLP,13F-HR,1375534,2020-08-14,https://www.sec.gov/Archives/edgar/data/1375534/0001172661-20-001737-index.htm
4211,GENESIS ENERGY LP,10-Q,1022321,2020-08-05,https://www.sec.gov/Archives/edgar/data/1022321/0001022321-20-000090-index.htm
4212,GENESIS FINANCIAL INC,10-K,1183082,2020-08-13,https://www.sec.gov/Archives/edgar/data/1183082/0001493152-20-015529-index.htm
4213,GENETHERA INC,10-Q,1017110,2020-08-14,https://www.sec.gov/Archives/edgar/data/1017110/0001199835-20-000216-index.htm
4214,GENETHERA INC,10-Q/A,1017110,2020-08-13,https://www.sec.gov/Archives/edgar/data/1017110/0001199835-20-000200-index.htm
4215,GENEVA CAPITAL MANAGEMENT LLC,13F-HR,1009232,2020-08-13,https://www.sec.gov/Archives/edgar/data/1009232/0001009232-20-000008-index.htm
4216,"GENOCEA BIOSCIENCES, INC.",10-Q,1457612,2020-07-23,https://www.sec.gov/Archives/edgar/data/1457612/0001457612-20-000125-index.htm
4217,GENRE PARTNERS L P,13F-HR,1056907,2020-08-13,https://www.sec.gov/Archives/edgar/data/1056907/0000897423-20-000089-index.htm
4218,GENTEX CORP,10-Q,355811,2020-08-07,https://www.sec.gov/Archives/edgar/data/355811/0000355811-20-000035-index.htm
4219,GENTHERM Inc,10-Q,903129,2020-08-04,https://www.sec.gov/Archives/edgar/data/903129/0001564590-20-036145-index.htm
4220,GENUINE PARTS CO,10-Q,40987,2020-07-30,https://www.sec.gov/Archives/edgar/data/40987/0000040987-20-000036-index.htm
4221,GENWORTH FINANCIAL INC,10-Q,1276520,2020-08-05,https://www.sec.gov/Archives/edgar/data/1276520/0001193125-20-210759-index.htm
4222,GEO GROUP INC,10-Q,923796,2020-08-06,https://www.sec.gov/Archives/edgar/data/923796/0001564590-20-037855-index.htm
4223,"GEODE CAPITAL MANAGEMENT, LLC",13F-HR,1214717,2020-08-13,https://www.sec.gov/Archives/edgar/data/1214717/0001214717-20-000010-index.htm
4224,GEORGE KAISER FAMILY FOUNDATION,13F-HR,1265376,2020-08-13,https://www.sec.gov/Archives/edgar/data/1265376/0001567619-20-015120-index.htm
4225,"GEORGE RISK INDUSTRIES, INC.",10-K,84112,2020-08-13,https://www.sec.gov/Archives/edgar/data/84112/0001493152-20-015508-index.htm
4226,"GEORGE RISK INDUSTRIES, INC.",NT 10-K,84112,2020-07-29,https://www.sec.gov/Archives/edgar/data/84112/0001493152-20-014154-index.htm
4227,GEORGIA POWER CO,10-Q,41091,2020-07-30,https://www.sec.gov/Archives/edgar/data/41091/0000092122-20-000057-index.htm
4228,GEOSPACE TECHNOLOGIES CORP,10-Q,1001115,2020-08-07,https://www.sec.gov/Archives/edgar/data/1001115/0001564590-20-038164-index.htm
4229,"GERMAN AMERICAN BANCORP, INC.",10-Q,714395,2020-08-07,https://www.sec.gov/Archives/edgar/data/714395/0000714395-20-000034-index.htm
4230,"GERMAN AMERICAN BANCORP, INC.",13F-HR,714395,2020-08-14,https://www.sec.gov/Archives/edgar/data/714395/0000714395-20-000036-index.htm
4231,GERON CORP,10-Q,886744,2020-08-06,https://www.sec.gov/Archives/edgar/data/886744/0001564590-20-037713-index.htm
4232,GETTY REALTY CORP /MD/,10-Q,1052752,2020-07-23,https://www.sec.gov/Archives/edgar/data/1052752/0001564590-20-033255-index.htm
4233,"GEX MANAGEMENT, INC.",NT 10-Q,1681556,2020-08-14,https://www.sec.gov/Archives/edgar/data/1681556/0001493152-20-015740-index.htm
4234,"GFG Capital, LLC",13F-HR,1638520,2020-07-17,https://www.sec.gov/Archives/edgar/data/1638520/0001725547-20-000057-index.htm
4235,GFI Investment Counsel Ltd.,13F-HR,1688774,2020-08-13,https://www.sec.gov/Archives/edgar/data/1688774/0001688774-20-000003-index.htm
4236,"GFS Advisors, LLC",13F-HR,1427263,2020-07-29,https://www.sec.gov/Archives/edgar/data/1427263/0001427263-20-000004-index.htm
4237,GH Capital Inc.,10-Q,1609472,2020-08-04,https://www.sec.gov/Archives/edgar/data/1609472/0001520138-20-000350-index.htm
4238,GH Capital Inc.,10-Q,1609472,2020-08-04,https://www.sec.gov/Archives/edgar/data/1609472/0001520138-20-000352-index.htm
4239,GH Capital Inc.,10-Q/A,1609472,2020-08-04,https://www.sec.gov/Archives/edgar/data/1609472/0001520138-20-000348-index.htm
4240,"GHP Investment Advisors, Inc.",13F-HR,1401561,2020-08-06,https://www.sec.gov/Archives/edgar/data/1401561/0001567619-20-014370-index.htm
4241,"GI DYNAMICS, INC.",10-Q,1245791,2020-08-07,https://www.sec.gov/Archives/edgar/data/1245791/0001213900-20-020891-index.htm
4242,"GIBRALTAR INDUSTRIES, INC.",10-Q,912562,2020-08-05,https://www.sec.gov/Archives/edgar/data/912562/0000912562-20-000023-index.htm
4243,GIGA TRONICS INC,10-Q,719274,2020-08-06,https://www.sec.gov/Archives/edgar/data/719274/0001437749-20-016879-index.htm
4244,GIGA TRONICS INC,DEF 14A,719274,2020-07-23,https://www.sec.gov/Archives/edgar/data/719274/0001437749-20-015588-index.htm
4245,GILDER GAGNON HOWE & CO LLC,13F-HR,902464,2020-08-14,https://www.sec.gov/Archives/edgar/data/902464/0001172661-20-001752-index.htm
4246,GILEAD SCIENCES INC,10-Q,882095,2020-08-06,https://www.sec.gov/Archives/edgar/data/882095/0000882095-20-000019-index.htm
4247,GILLESPIE ROBINSON & GRIMM INC,13F-HR,926834,2020-07-15,https://www.sec.gov/Archives/edgar/data/926834/0000926834-20-000007-index.htm
4248,GIRARD PARTNERS LTD.,13F-HR,1000490,2020-08-10,https://www.sec.gov/Archives/edgar/data/1000490/0001000490-20-000004-index.htm
4249,GISSER AUTOMOTIVE CONCEPTS INC,NT 10-K,1403930,2020-07-28,https://www.sec.gov/Archives/edgar/data/1403930/0001753926-20-000212-index.htm
4250,GIVEMEPOWER CORP,10-Q/A,1064722,2020-08-03,https://www.sec.gov/Archives/edgar/data/1064722/0001760319-20-000056-index.htm
4251,"GJ Culture Group US, Inc.",10-Q,1781726,2020-08-14,https://www.sec.gov/Archives/edgar/data/1781726/0001493152-20-015609-index.htm
4252,"GLACIER BANCORP, INC.",10-Q,868671,2020-07-31,https://www.sec.gov/Archives/edgar/data/868671/0000868671-20-000072-index.htm
4253,GLADE BROOK CAPITAL PARTNERS LLC,13F-HR,1529872,2020-08-14,https://www.sec.gov/Archives/edgar/data/1529872/0001085146-20-002248-index.htm
4254,GLADSTONE CAPITAL CORP,10-Q,1143513,2020-07-29,https://www.sec.gov/Archives/edgar/data/1143513/0001193125-20-202539-index.htm
4255,GLADSTONE COMMERCIAL CORP,10-Q,1234006,2020-07-27,https://www.sec.gov/Archives/edgar/data/1234006/0001234006-20-000011-index.htm
4256,GLADSTONE INVESTMENT CORPORATION\DE,10-Q,1321741,2020-07-28,https://www.sec.gov/Archives/edgar/data/1321741/0001193125-20-200964-index.htm
4257,GLADSTONE LAND Corp,10-Q,1495240,2020-08-05,https://www.sec.gov/Archives/edgar/data/1495240/0001495240-20-000011-index.htm
4258,GLATFELTER P H CO,10-Q,41719,2020-08-04,https://www.sec.gov/Archives/edgar/data/41719/0001564590-20-035876-index.htm
4259,GLAUKOS Corp,10-Q,1192448,2020-08-10,https://www.sec.gov/Archives/edgar/data/1192448/0001558370-20-009980-index.htm
4260,"GLAZER CAPITAL, LLC",13F-HR,1076809,2020-08-14,https://www.sec.gov/Archives/edgar/data/1076809/0001076809-20-000126-index.htm
4261,GLEN BURNIE BANCORP,10-Q,890066,2020-08-14,https://www.sec.gov/Archives/edgar/data/890066/0001558370-20-010606-index.htm
4262,GLENMEDE TRUST CO NA,13F-HR,314949,2020-08-14,https://www.sec.gov/Archives/edgar/data/314949/0001398344-20-015908-index.htm
4263,"GLENVIEW CAPITAL MANAGEMENT, LLC",13F-HR,1138995,2020-08-14,https://www.sec.gov/Archives/edgar/data/1138995/0001567619-20-015452-index.htm
4264,GLENVIEW STATE BANK TRUST DEPT.,13F-HR,1598244,2020-08-13,https://www.sec.gov/Archives/edgar/data/1598244/0001598244-20-000003-index.htm
4265,GLOBAL DIGITAL SOLUTIONS INC,NT 10-Q,1011662,2020-08-14,https://www.sec.gov/Archives/edgar/data/1011662/0001654954-20-009144-index.htm
4266,"GLOBAL HEALTHCARE REIT, INC.",10-K,727346,2020-07-10,https://www.sec.gov/Archives/edgar/data/727346/0001493152-20-013085-index.htm
4267,GLOBAL MACRO TRUST,10-Q,1145765,2020-08-13,https://www.sec.gov/Archives/edgar/data/1145765/0001145765-20-000012-index.htm
4268,GLOBAL PARTNERS LP,10-Q,1323468,2020-08-06,https://www.sec.gov/Archives/edgar/data/1323468/0001558370-20-009591-index.htm
4269,GLOBAL PAYMENTS INC,10-Q,1123360,2020-08-03,https://www.sec.gov/Archives/edgar/data/1123360/0001123360-20-000028-index.htm
4270,GLOBAL STRATEGIC MANAGEMENT INC,13F-HR,1413303,2020-08-11,https://www.sec.gov/Archives/edgar/data/1413303/0001413303-20-000013-index.htm
4271,"GLOBAL TECH INDUSTRIES GROUP, INC.",10-Q,356590,2020-08-14,https://www.sec.gov/Archives/edgar/data/356590/0001493152-20-015782-index.htm
4272,GLOBALSCAPE INC,10-Q,1112920,2020-08-10,https://www.sec.gov/Archives/edgar/data/1112920/0001185185-20-001111-index.htm
4273,GLOBE LIFE INC.,10-Q,320335,2020-08-06,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000039-index.htm
4274,GLOBE LIFE INC.,13F-HR,320335,2020-08-11,https://www.sec.gov/Archives/edgar/data/320335/0000320335-20-000042-index.htm
4275,GLOBEFLEX CAPITAL L P,13F-HR,921531,2020-08-12,https://www.sec.gov/Archives/edgar/data/921531/0000921531-20-000004-index.htm
4276,GLOBUS MEDICAL INC,10-Q,1237831,2020-08-05,https://www.sec.gov/Archives/edgar/data/1237831/0001237831-20-000049-index.htm
4277,GLU MOBILE INC,10-Q,1366246,2020-08-10,https://www.sec.gov/Archives/edgar/data/1366246/0001558370-20-009967-index.htm
4278,GLUSKIN SHEFF & ASSOC INC,13F-HR,905790,2020-08-11,https://www.sec.gov/Archives/edgar/data/905790/0000905790-20-000005-index.htm
4279,GLYCOMIMETICS INC,10-Q,1253689,2020-07-31,https://www.sec.gov/Archives/edgar/data/1253689/0001558370-20-008841-index.htm
4280,GLYNN CAPITAL MANAGEMENT LLC,13F-HR,911270,2020-08-03,https://www.sec.gov/Archives/edgar/data/911270/0000911270-20-000006-index.htm
4281,"GM Advisory Group, Inc.",13F-HR,1598304,2020-08-13,https://www.sec.gov/Archives/edgar/data/1598304/0001085146-20-002206-index.htm
4282,GMT CAPITAL CORP,13F-HR,1106191,2020-08-14,https://www.sec.gov/Archives/edgar/data/1106191/0001420506-20-000951-index.htm
4283,"GNC HOLDINGS, INC.",10-Q,1502034,2020-08-10,https://www.sec.gov/Archives/edgar/data/1502034/0001628280-20-012374-index.htm
4284,GOBI CAPITAL LLC,13F-HR,1698060,2020-08-14,https://www.sec.gov/Archives/edgar/data/1698060/0001420506-20-000959-index.htm
4285,GODSEY & GIBB ASSOCIATES,13F-HR,887402,2020-08-12,https://www.sec.gov/Archives/edgar/data/887402/0000887402-20-000006-index.htm
4286,GOFEN & GLOSSBERG LLC /IL/,13F-HR,315498,2020-07-13,https://www.sec.gov/Archives/edgar/data/315498/0000315498-20-000004-index.htm
4287,GOLD RESOURCE CORP,10-Q,1160791,2020-08-04,https://www.sec.gov/Archives/edgar/data/1160791/0001558370-20-009143-index.htm
4288,"GOLDEN ENTERTAINMENT, INC.",10-Q,1071255,2020-08-10,https://www.sec.gov/Archives/edgar/data/1071255/0001564590-20-038398-index.htm
4289,"GOLDEN GATE PRIVATE EQUITY, INC.",13F-HR,1548997,2020-08-14,https://www.sec.gov/Archives/edgar/data/1548997/0001548997-20-000004-index.htm
4290,GOLDENTREE ASSET MANAGEMENT LP,13F-HR,1278951,2020-08-14,https://www.sec.gov/Archives/edgar/data/1278951/0001278951-20-000006-index.htm
4291,GOLDFIELD CORP,10-Q,42316,2020-08-06,https://www.sec.gov/Archives/edgar/data/42316/0001564590-20-037137-index.htm
4292,GOLDMAN SACHS GROUP INC,10-Q,886982,2020-08-07,https://www.sec.gov/Archives/edgar/data/886982/0001193125-20-212201-index.htm
4293,GOLDMAN SACHS GROUP INC,13F-HR,886982,2020-08-12,https://www.sec.gov/Archives/edgar/data/886982/0000769993-20-000310-index.htm
4294,"GOLUB CAPITAL BDC, Inc.",10-Q,1476765,2020-08-10,https://www.sec.gov/Archives/edgar/data/1476765/0001476765-20-000102-index.htm
4295,"GOOD GAMING, INC.",10-Q,1454742,2020-08-14,https://www.sec.gov/Archives/edgar/data/1454742/0001493152-20-015689-index.htm
4296,"GOODNOW INVESTMENT GROUP, LLC",13F-HR,1362255,2020-08-14,https://www.sec.gov/Archives/edgar/data/1362255/0000919574-20-005147-index.htm
4297,GOODRICH PETROLEUM CORP,10-Q,943861,2020-08-11,https://www.sec.gov/Archives/edgar/data/943861/0001437749-20-017485-index.htm
4298,GOODWIN DANIEL L,13F-HR,1119191,2020-07-22,https://www.sec.gov/Archives/edgar/data/1119191/0001104659-20-085428-index.htm
4299,GOODYEAR TIRE & RUBBER CO /OH/,10-Q,42582,2020-07-31,https://www.sec.gov/Archives/edgar/data/42582/0001564590-20-035078-index.htm
4300,GORMAN RUPP CO,10-Q,42682,2020-07-27,https://www.sec.gov/Archives/edgar/data/42682/0001437749-20-015745-index.htm
4301,GOULD ASSET MANAGEMENT LLC /CA/,13F-HR,1091961,2020-08-05,https://www.sec.gov/Archives/edgar/data/1091961/0001437749-20-016655-index.htm
4302,GP STRATEGIES CORP,10-Q,70415,2020-08-07,https://www.sec.gov/Archives/edgar/data/70415/0000070415-20-000127-index.htm
4303,GP STRATEGIES CORP,DEF 14A,70415,2020-07-20,https://www.sec.gov/Archives/edgar/data/70415/0000070415-20-000105-index.htm
4304,"GPM Growth Investors, Inc.",13F-HR,1799367,2020-07-14,https://www.sec.gov/Archives/edgar/data/1799367/0001799367-20-000005-index.htm
4305,"GPODS, INC.",NT 10-Q,1748232,2020-08-14,https://www.sec.gov/Archives/edgar/data/1748232/0001078782-20-000641-index.htm
4306,GQG Partners LLC,13F-HR,1697233,2020-08-14,https://www.sec.gov/Archives/edgar/data/1697233/0001062993-20-004015-index.htm
4307,GRACE & WHITE INC /NY,13F-HR,903064,2020-07-22,https://www.sec.gov/Archives/edgar/data/903064/0000903064-20-000012-index.htm
4308,GRACO INC,10-Q,42888,2020-07-22,https://www.sec.gov/Archives/edgar/data/42888/0000042888-20-000038-index.htm
4309,GRAFTECH INTERNATIONAL LTD,10-Q,931148,2020-08-06,https://www.sec.gov/Archives/edgar/data/931148/0000931148-20-000107-index.htm
4310,GRAHAM ALTERNATIVE INVESTMENT FUND I LLC,10-Q,1461219,2020-08-14,https://www.sec.gov/Archives/edgar/data/1461219/0001140361-20-018459-index.htm
4311,GRAHAM ALTERNATIVE INVESTMENT FUND II LLC,10-Q,1461237,2020-08-14,https://www.sec.gov/Archives/edgar/data/1461237/0001140361-20-018460-index.htm
4312,GRAHAM CORP,10-Q,716314,2020-08-03,https://www.sec.gov/Archives/edgar/data/716314/0001564590-20-035491-index.htm
4313,GRAN TIERRA ENERGY INC.,10-Q,1273441,2020-08-05,https://www.sec.gov/Archives/edgar/data/1273441/0001273441-20-000029-index.htm
4314,GRANAHAN INVESTMENT MANAGEMENT INC/MA,13F-HR,1026710,2020-08-14,https://www.sec.gov/Archives/edgar/data/1026710/0001026710-20-000006-index.htm
4315,GRAND JEAN CAPITAL MANAGEMENT INC,13F-HR,1277158,2020-08-13,https://www.sec.gov/Archives/edgar/data/1277158/0001567619-20-015083-index.htm
4316,"GRANDFIELD & DODD, LLC",13F-HR,1308016,2020-07-24,https://www.sec.gov/Archives/edgar/data/1308016/0001085146-20-001879-index.htm
4317,GRANITE CONSTRUCTION INC,NT 10-Q,861459,2020-08-11,https://www.sec.gov/Archives/edgar/data/861459/0001437749-20-017479-index.htm
4318,GRANT PARK FUTURES FUND LIMITED PARTNERSHIP,10-Q,845698,2020-08-14,https://www.sec.gov/Archives/edgar/data/845698/0001558370-20-010627-index.htm
4319,GRAPHIC PACKAGING HOLDING CO,10-Q,1408075,2020-07-22,https://www.sec.gov/Archives/edgar/data/1408075/0001408075-20-000031-index.htm
4320,"GRAPHIC PACKAGING INTERNATIONAL, LLC",10-K/A,1005011,2020-08-14,https://www.sec.gov/Archives/edgar/data/1005011/0001193125-20-219816-index.htm
