,conm,type,cik,date,path
35077,KINGSWAY FINANCIAL SERVICES INC,10-Q,1072627,2020-08-13,https://www.sec.gov/Archives/edgar/data/1072627/0001072627-20-000090-index.htm
35078,"KINNEY ASSET MANAGEMENT, LLC",13F-HR,1803121,2020-08-14,https://www.sec.gov/Archives/edgar/data/1803121/0000950123-20-008740-index.htm
35079,KIRBY CORP,10-Q,56047,2020-08-06,https://www.sec.gov/Archives/edgar/data/56047/0001140361-20-017645-index.htm
35080,KIRBY CORP,10-Q/A,56047,2020-07-17,https://www.sec.gov/Archives/edgar/data/56047/0001140361-20-016228-index.htm
35081,KIRR MARBACH & CO LLC /IN/,13F-HR,764112,2020-07-17,https://www.sec.gov/Archives/edgar/data/764112/0000764112-20-000004-index.htm
35082,KITE REALTY GROUP TRUST,10-Q,1286043,2020-08-06,https://www.sec.gov/Archives/edgar/data/1286043/0001286043-20-000129-index.htm
35083,KKR & Co. Inc.,10-Q,1404912,2020-08-10,https://www.sec.gov/Archives/edgar/data/1404912/0001404912-20-000018-index.htm
35084,KKR Real Estate Finance Trust Inc.,10-Q,1631596,2020-08-03,https://www.sec.gov/Archives/edgar/data/1631596/0001631596-20-000023-index.htm
35085,KLA CORP,10-K,319201,2020-08-10,https://www.sec.gov/Archives/edgar/data/319201/0000319201-20-000047-index.htm
35086,"KLCM Advisors, Inc.",13F-HR,1166620,2020-07-27,https://www.sec.gov/Archives/edgar/data/1166620/0001166620-20-000005-index.htm
35087,KLDiscovery Inc.,10-Q,1752474,2020-08-13,https://www.sec.gov/Archives/edgar/data/1752474/0001564590-20-039821-index.htm
35088,KLINGENSTEIN FIELDS & CO LLC,13F-HR,859872,2020-08-03,https://www.sec.gov/Archives/edgar/data/859872/0000859872-20-000005-index.htm
35089,KLS Diversified Asset Management LP,13F-HR,1616051,2020-08-12,https://www.sec.gov/Archives/edgar/data/1616051/0001616051-20-000004-index.htm
35090,"KMG FIDUCIARY PARTNERS, LLC",13F-HR,1773205,2020-07-22,https://www.sec.gov/Archives/edgar/data/1773205/0001754960-20-000046-index.htm
35091,"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",13F-HR,1332811,2020-08-14,https://www.sec.gov/Archives/edgar/data/1332811/0001332811-20-000006-index.htm
35092,KNOLL INC,10-Q,1011570,2020-08-07,https://www.sec.gov/Archives/edgar/data/1011570/0001011570-20-000042-index.htm
35093,KNOTT DAVID M,13F-HR,808722,2020-08-12,https://www.sec.gov/Archives/edgar/data/808722/0001104659-20-093584-index.htm
35094,"KNOW LABS, INC.",10-Q,1074828,2020-08-06,https://www.sec.gov/Archives/edgar/data/1074828/0001654954-20-008597-index.htm
35095,KOCH INDUSTRIES INC,13F-HR,923338,2020-08-13,https://www.sec.gov/Archives/edgar/data/923338/0000923338-20-000009-index.htm
35096,KOONCE CALVIN SCOTT,13F-HR,1026013,2020-08-11,https://www.sec.gov/Archives/edgar/data/1026013/0001026013-20-000004-index.htm
35097,KOPIN CORP,10-Q,771266,2020-08-06,https://www.sec.gov/Archives/edgar/data/771266/0001493152-20-014881-index.htm
35098,KORN FERRY,10-K,56679,2020-07-15,https://www.sec.gov/Archives/edgar/data/56679/0001564590-20-032398-index.htm
35099,KORN FERRY,DEF 14A,56679,2020-08-12,https://www.sec.gov/Archives/edgar/data/56679/0001308179-20-000263-index.htm
35100,KORNITZER CAPITAL MANAGEMENT INC /KS,13F-HR,898358,2020-08-03,https://www.sec.gov/Archives/edgar/data/898358/0000898358-20-000005-index.htm
35101,"KPCB DGF Associates, LLC",13F-HR,1537345,2020-08-03,https://www.sec.gov/Archives/edgar/data/1537345/0001104659-20-089460-index.htm
35102,"KPCB DGF II Associates, LLC",13F-HR,1611737,2020-08-03,https://www.sec.gov/Archives/edgar/data/1611737/0001104659-20-089462-index.htm
35103,"KPCB GGF Associates, LLC",13F-HR,1500596,2020-08-03,https://www.sec.gov/Archives/edgar/data/1500596/0001104659-20-089464-index.htm
35104,"KPCB XII Associates, LLC",13F-HR,1500599,2020-08-03,https://www.sec.gov/Archives/edgar/data/1500599/0001104659-20-089466-index.htm
35105,"KPCB XIV Associates, LLC",13F-HR,1546196,2020-08-03,https://www.sec.gov/Archives/edgar/data/1546196/0001104659-20-089468-index.htm
35106,"KPCB XVI Associates, LLC",13F-HR,1611734,2020-08-03,https://www.sec.gov/Archives/edgar/data/1611734/0001104659-20-089470-index.htm
35107,KPS Global Asset Management UK Ltd,13F-HR,1799162,2020-08-14,https://www.sec.gov/Archives/edgar/data/1799162/0001172661-20-001685-index.htm
35108,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",10-Q,1069258,2020-08-04,https://www.sec.gov/Archives/edgar/data/1069258/0001069258-20-000034-index.htm
35109,KRONOS WORLDWIDE INC,10-Q,1257640,2020-08-05,https://www.sec.gov/Archives/edgar/data/1257640/0001564590-20-036828-index.htm
35110,KULICKE & SOFFA INDUSTRIES INC,10-Q,56978,2020-07-30,https://www.sec.gov/Archives/edgar/data/56978/0000056978-20-000092-index.htm
35111,"KULR Technology Group, Inc.",10-Q,1662684,2020-08-14,https://www.sec.gov/Archives/edgar/data/1662684/0001104659-20-095567-index.htm
35112,"KURA SUSHI USA, INC.",10-Q,1772177,2020-07-14,https://www.sec.gov/Archives/edgar/data/1772177/0001564590-20-032354-index.htm
35113,KVH INDUSTRIES INC \DE\,10-Q,1007587,2020-07-31,https://www.sec.gov/Archives/edgar/data/1007587/0001007587-20-000022-index.htm
35114,"KWMG, LLC",13F-HR,1633024,2020-07-27,https://www.sec.gov/Archives/edgar/data/1633024/0001214659-20-006537-index.htm
35115,"Kadmon Holdings, Inc.",10-Q,1557142,2020-08-06,https://www.sec.gov/Archives/edgar/data/1557142/0001557142-20-000056-index.htm
35116,"KalVista Pharmaceuticals, Inc.",10-K,1348911,2020-07-01,https://www.sec.gov/Archives/edgar/data/1348911/0001564590-20-031501-index.htm
35117,"Kala Pharmaceuticals, Inc.",10-Q,1479419,2020-08-06,https://www.sec.gov/Archives/edgar/data/1479419/0001558370-20-009714-index.htm
35118,"Kaleido Biosciences, Inc.",10-Q,1751299,2020-08-04,https://www.sec.gov/Archives/edgar/data/1751299/0001564590-20-035762-index.htm
35119,"Kaleyra, Inc.",10-Q,1719489,2020-08-10,https://www.sec.gov/Archives/edgar/data/1719489/0001564590-20-038926-index.htm
35120,"Kalos Management, Inc.",13F-HR,1666788,2020-08-13,https://www.sec.gov/Archives/edgar/data/1666788/0001666788-20-000004-index.htm
35121,Kames Capital plc,13F-HR,1539994,2020-08-06,https://www.sec.gov/Archives/edgar/data/1539994/0001539994-20-000013-index.htm
35122,"Kamunting Street Capital Management, L.P.",13F-HR,1317267,2020-08-14,https://www.sec.gov/Archives/edgar/data/1317267/0000902664-20-003031-index.htm
35123,"Kandi Technologies Group, Inc.",10-Q,1316517,2020-08-10,https://www.sec.gov/Archives/edgar/data/1316517/0001213900-20-021018-index.htm
35124,Kannalife Inc,10-Q,1615999,2020-08-12,https://www.sec.gov/Archives/edgar/data/1615999/0001607062-20-000217-index.htm
35125,Karani Asset Management LLC,13F-HR,1792430,2020-08-05,https://www.sec.gov/Archives/edgar/data/1792430/0001792430-20-000004-index.htm
35126,Karp Capital Management Corp,13F-HR,1629680,2020-08-04,https://www.sec.gov/Archives/edgar/data/1629680/0001095449-20-000044-index.htm
35127,"Karpus Management, Inc.",13F-HR,1048703,2020-08-14,https://www.sec.gov/Archives/edgar/data/1048703/0001072613-20-000285-index.htm
35128,Karst Peak Capital Ltd,13F-HR,1634119,2020-07-02,https://www.sec.gov/Archives/edgar/data/1634119/0001567619-20-012792-index.htm
35129,Karst Peak Capital Ltd,13F-HR,1634119,2020-08-14,https://www.sec.gov/Archives/edgar/data/1634119/0001567619-20-015247-index.htm
35130,"Karuna Therapeutics, Inc.",10-Q,1771917,2020-08-05,https://www.sec.gov/Archives/edgar/data/1771917/0001564590-20-036400-index.htm
35131,Karyopharm Therapeutics Inc.,10-Q,1503802,2020-08-04,https://www.sec.gov/Archives/edgar/data/1503802/0001564590-20-036120-index.htm
35132,"Kathmere Capital Management, LLC",13F-HR,1794543,2020-08-05,https://www.sec.gov/Archives/edgar/data/1794543/0001652035-20-000006-index.htm
35133,"Kavar Capital Partners, LLC",13F-HR,1758087,2020-07-23,https://www.sec.gov/Archives/edgar/data/1758087/0001758087-20-000003-index.htm
35134,"Kaya Holdings, Inc.",NT 10-Q,1530746,2020-08-11,https://www.sec.gov/Archives/edgar/data/1530746/0001721868-20-000345-index.htm
35135,Kayak Investment Partners LLC,13F-HR,1697551,2020-08-14,https://www.sec.gov/Archives/edgar/data/1697551/0001214659-20-007171-index.htm
35136,"Keebeck Alpha, LP",13F-HR,1787147,2020-08-06,https://www.sec.gov/Archives/edgar/data/1787147/0001606587-20-000849-index.htm
35137,"Keebeck Wealth Management, LLC",13F-HR,1803675,2020-08-06,https://www.sec.gov/Archives/edgar/data/1803675/0001606587-20-000853-index.htm
35138,"Keel Point, LLC",13F-HR,1386935,2020-08-14,https://www.sec.gov/Archives/edgar/data/1386935/0001386935-20-000007-index.htm
35139,Keeler THomas Management LLC,13F-HR,1730660,2020-07-17,https://www.sec.gov/Archives/edgar/data/1730660/0001606587-20-000760-index.htm
35140,"Keeley-Teton Advisors, LLC",13F-HR,1700530,2020-08-14,https://www.sec.gov/Archives/edgar/data/1700530/0001567619-20-015440-index.htm
35141,"Keenan Capital, LLC",13F-HR,1647363,2020-08-14,https://www.sec.gov/Archives/edgar/data/1647363/0001387131-20-007440-index.htm
35142,"Kehrs Ridge Capital,LLC",13F-HR,1776701,2020-08-03,https://www.sec.gov/Archives/edgar/data/1776701/0001420506-20-000785-index.htm
35143,"Kellner Capital, LLC",13F-HR,1550188,2020-08-11,https://www.sec.gov/Archives/edgar/data/1550188/0001550188-20-000004-index.htm
35144,"Kelman-Lazarov, Inc.",13F-HR,1672067,2020-07-29,https://www.sec.gov/Archives/edgar/data/1672067/0001398344-20-014629-index.htm
35145,Kemnay Advisory Services Inc.,13F-HR,1555283,2020-08-14,https://www.sec.gov/Archives/edgar/data/1555283/0000950123-20-008718-index.htm
35146,Kemper Corp Master Retirement Trust,13F-HR,1352900,2020-08-14,https://www.sec.gov/Archives/edgar/data/1352900/0001352900-20-000009-index.htm
35147,Kendall Capital Management,13F-HR,1731372,2020-07-30,https://www.sec.gov/Archives/edgar/data/1731372/0001731372-20-000003-index.htm
35148,"Kenloc, Inc.",10-Q,1742491,2020-08-14,https://www.sec.gov/Archives/edgar/data/1742491/0001683168-20-002691-index.htm
35149,"Kennedy-Wilson Holdings, Inc.",10-Q,1408100,2020-08-06,https://www.sec.gov/Archives/edgar/data/1408100/0001408100-20-000116-index.htm
35150,Kensington Capital Acquisition Corp.,10-Q,1811414,2020-08-06,https://www.sec.gov/Archives/edgar/data/1811414/0001564590-20-037820-index.htm
35151,Kentucky Retirement Systems,13F-HR,1537783,2020-08-12,https://www.sec.gov/Archives/edgar/data/1537783/0001537783-20-000005-index.htm
35152,Kentucky Retirement Systems Insurance Trust Fund,13F-HR,1584686,2020-08-12,https://www.sec.gov/Archives/edgar/data/1584686/0001584686-20-000003-index.htm
35153,Kepos Capital LP,13F-HR,1512020,2020-08-10,https://www.sec.gov/Archives/edgar/data/1512020/0001512020-20-000009-index.htm
35154,Kerntke Otto McGlone Wealth Management Group,13F-HR,1804116,2020-07-31,https://www.sec.gov/Archives/edgar/data/1804116/0001804116-20-000005-index.htm
35155,"Keros Therapeutics, Inc.",10-Q,1664710,2020-08-13,https://www.sec.gov/Archives/edgar/data/1664710/0001664710-20-000027-index.htm
35156,"Kerrisdale Advisers, LLC",13F-HR,1569688,2020-08-14,https://www.sec.gov/Archives/edgar/data/1569688/0001172661-20-001741-index.htm
35157,"Kessler Investment Group, LLC",13F-HR,1525947,2020-07-21,https://www.sec.gov/Archives/edgar/data/1525947/0001525947-20-000003-index.htm
35158,Keudell/Morrison Wealth Management,13F-HR,1785498,2020-07-14,https://www.sec.gov/Archives/edgar/data/1785498/0001785498-20-000003-index.htm
35159,Keurig Dr Pepper Inc.,10-Q,1418135,2020-07-30,https://www.sec.gov/Archives/edgar/data/1418135/0001418135-20-000023-index.htm
35160,"Key Colony Management, LLC",13F-HR,1336885,2020-08-04,https://www.sec.gov/Archives/edgar/data/1336885/0000950123-20-007656-index.htm
35161,Key FInancial Inc,13F-HR,1801720,2020-08-07,https://www.sec.gov/Archives/edgar/data/1801720/0001420506-20-000826-index.htm
35162,Key Square Capital Management LLC,13F-HR,1662970,2020-08-14,https://www.sec.gov/Archives/edgar/data/1662970/0001172661-20-001697-index.htm
35163,Keystone Financial Group,13F-HR,1729299,2020-08-13,https://www.sec.gov/Archives/edgar/data/1729299/0001765380-20-000079-index.htm
35164,"Keystone Financial Planning, Inc.",13F-HR,1596906,2020-07-27,https://www.sec.gov/Archives/edgar/data/1596906/0001398344-20-014378-index.htm
35165,"Kezar Life Sciences, Inc.",10-Q,1645666,2020-08-06,https://www.sec.gov/Archives/edgar/data/1645666/0001564590-20-037297-index.htm
35166,Kibush Capital Corp,10-Q/A,1614466,2020-07-06,https://www.sec.gov/Archives/edgar/data/1614466/0001493152-20-012597-index.htm
35167,Kibush Capital Corp,NT 10-Q,1614466,2020-08-14,https://www.sec.gov/Archives/edgar/data/1614466/0001493152-20-015634-index.htm
35168,Kidder Stephen W,13F-HR,1314377,2020-07-28,https://www.sec.gov/Archives/edgar/data/1314377/0001314377-20-000003-index.htm
35169,"Kilroy Realty, L.P.",10-Q,1493976,2020-07-30,https://www.sec.gov/Archives/edgar/data/1493976/0001025996-20-000137-index.htm
35170,Kiltearn Partners LLP,13F-HR,1582633,2020-08-13,https://www.sec.gov/Archives/edgar/data/1582633/0000950123-20-008645-index.htm
35171,"Kimbell Royalty Partners, LP",10-Q,1657788,2020-08-06,https://www.sec.gov/Archives/edgar/data/1657788/0001558370-20-009642-index.htm
35172,"Kimmeridge Energy Management Company, LLC",13F-HR,1706220,2020-08-14,https://www.sec.gov/Archives/edgar/data/1706220/0001567619-20-015212-index.htm
35173,"Kindred Biosciences, Inc.",10-Q,1561743,2020-08-05,https://www.sec.gov/Archives/edgar/data/1561743/0001561743-20-000066-index.htm
35174,KinerjaPay Corp.,NT 10-Q,1494162,2020-08-13,https://www.sec.gov/Archives/edgar/data/1494162/0001493152-20-015493-index.htm
35175,King Wealth,13F-HR,1568235,2020-08-13,https://www.sec.gov/Archives/edgar/data/1568235/0001568235-20-000008-index.htm
35176,Kingfisher Capital LLC,13F-HR,1483170,2020-08-11,https://www.sec.gov/Archives/edgar/data/1483170/0000909012-20-000116-index.htm
35177,"Kingsview Wealth Management, LLC",13F-HR,1791965,2020-08-14,https://www.sec.gov/Archives/edgar/data/1791965/0001791965-20-000016-index.htm
35178,"Kiniksa Pharmaceuticals, Ltd.",10-Q,1730430,2020-08-04,https://www.sec.gov/Archives/edgar/data/1730430/0001558370-20-009147-index.htm
35179,"Kinneret Advisory, LLC",13F-HR,1569518,2020-08-12,https://www.sec.gov/Archives/edgar/data/1569518/0000919574-20-004982-index.htm
35180,"Kinsale Capital Group, Inc.",10-Q,1669162,2020-07-30,https://www.sec.gov/Archives/edgar/data/1669162/0001669162-20-000033-index.htm
35181,Kirkoswald Asset Management LLC,13F-HR,1795594,2020-08-13,https://www.sec.gov/Archives/edgar/data/1795594/0001315863-20-000693-index.htm
35182,"Kiski Partners, LLC",13F-HR,1667434,2020-07-14,https://www.sec.gov/Archives/edgar/data/1667434/0001172661-20-001535-index.htm
35183,"Kisses From Italy, Inc.",10-Q,1608092,2020-08-12,https://www.sec.gov/Archives/edgar/data/1608092/0001683168-20-002634-index.htm
35184,"Kistler-Tiffany Companies, LLC",13F-HR,1541897,2020-07-20,https://www.sec.gov/Archives/edgar/data/1541897/0001541897-20-000003-index.htm
35185,Kite Lake Capital Management (UK) LLP,13F-HR,1687444,2020-08-14,https://www.sec.gov/Archives/edgar/data/1687444/0000919574-20-005237-index.htm
35186,"Kite Realty Group, L.P.",10-Q,1636315,2020-08-06,https://www.sec.gov/Archives/edgar/data/1636315/0001286043-20-000129-index.htm
35187,Kiwi Wealth Investments Limited Partnership,13F-HR,1555829,2020-08-14,https://www.sec.gov/Archives/edgar/data/1555829/0001555829-20-000005-index.htm
35188,"Klingman & Associates, LLC",13F-HR,1662449,2020-08-04,https://www.sec.gov/Archives/edgar/data/1662449/0001606587-20-000815-index.htm
35189,Knight-Swift Transportation Holdings Inc.,10-Q,1492691,2020-08-05,https://www.sec.gov/Archives/edgar/data/1492691/0001492691-20-000057-index.htm
35190,"Knighthead Capital Management, LLC",13F-HR,1512397,2020-08-14,https://www.sec.gov/Archives/edgar/data/1512397/0001012975-20-000693-index.htm
35191,Knights of Columbus Asset Advisors LLC,13F-HR,1688666,2020-08-14,https://www.sec.gov/Archives/edgar/data/1688666/0001688666-20-000006-index.htm
35192,"Knoll Capital Management, LP",13F-HR,1325083,2020-08-14,https://www.sec.gov/Archives/edgar/data/1325083/0001104659-20-095528-index.htm
35193,"Knowledge Leaders Capital, LLC",13F-HR,1563223,2020-08-12,https://www.sec.gov/Archives/edgar/data/1563223/0001563223-20-000004-index.htm
35194,Knowles Corp,10-Q,1587523,2020-07-29,https://www.sec.gov/Archives/edgar/data/1587523/0001587523-20-000052-index.htm
35195,Knuff & Co LLC,13F-HR,1768089,2020-08-07,https://www.sec.gov/Archives/edgar/data/1768089/0001768089-20-000003-index.htm
35196,Kodiak Sciences Inc.,10-Q,1468748,2020-08-10,https://www.sec.gov/Archives/edgar/data/1468748/0001564590-20-038897-index.htm
35197,Kohlberg Kravis Roberts & Co. L.P.,13F-HR,1399770,2020-08-14,https://www.sec.gov/Archives/edgar/data/1399770/0001567619-20-015535-index.htm
35198,"Kohmann Bosshard Financial Services, LLC",13F-HR,1696615,2020-08-14,https://www.sec.gov/Archives/edgar/data/1696615/0001696615-20-000003-index.htm
35199,"KonaTel, Inc.",NT 10-Q,845819,2020-08-14,https://www.sec.gov/Archives/edgar/data/845819/0001548123-20-000106-index.htm
35200,Kontiki Capital Management (HK) Ltd.,13F-HR,1713390,2020-08-10,https://www.sec.gov/Archives/edgar/data/1713390/0001567619-20-014620-index.htm
35201,"Kontoor Brands, Inc.",10-Q,1760965,2020-08-07,https://www.sec.gov/Archives/edgar/data/1760965/0001760965-20-000042-index.htm
35202,"Kopernik Global Investors, LLC",13F-HR,1599814,2020-08-13,https://www.sec.gov/Archives/edgar/data/1599814/0001599814-20-000004-index.htm
35203,"Kopion Asset Management, LLC",13F-HR,1728689,2020-07-23,https://www.sec.gov/Archives/edgar/data/1728689/0001728689-20-000005-index.htm
35204,"Kopp Family Office, LLC",13F-HR,1683689,2020-08-14,https://www.sec.gov/Archives/edgar/data/1683689/0001683689-20-000003-index.htm
35205,Koppers Holdings Inc.,10-Q,1315257,2020-08-05,https://www.sec.gov/Archives/edgar/data/1315257/0001564590-20-036474-index.htm
35206,Kora Management LP,13F-HR,1659815,2020-08-14,https://www.sec.gov/Archives/edgar/data/1659815/0000905718-20-000863-index.htm
35207,Kore Private Wealth LLC,13F-HR,1762776,2020-08-14,https://www.sec.gov/Archives/edgar/data/1762776/0001762776-20-000004-index.htm
35208,Korea Investment CORP,13F-HR,1441689,2020-08-12,https://www.sec.gov/Archives/edgar/data/1441689/0000950123-20-008256-index.htm
35209,Korth Direct Mortgage Inc.,10-Q,1695963,2020-08-11,https://www.sec.gov/Archives/edgar/data/1695963/0001214659-20-006944-index.htm
35210,Korth Direct Mortgage Inc.,10-Q/A,1695963,2020-07-10,https://www.sec.gov/Archives/edgar/data/1695963/0001214659-20-006258-index.htm
35211,"Koshinski Asset Management, Inc.",13F-HR,1633389,2020-07-29,https://www.sec.gov/Archives/edgar/data/1633389/0001062993-20-003526-index.htm
35212,Kosmos Energy Ltd.,10-Q,1509991,2020-08-03,https://www.sec.gov/Archives/edgar/data/1509991/0001509991-20-000084-index.htm
35213,"Kovack Advisors, Inc.",13F-HR,1728321,2020-07-31,https://www.sec.gov/Archives/edgar/data/1728321/0001398344-20-014749-index.htm
35214,"Kovitz Investment Group Partners, LLC",13F-HR,1665198,2020-08-12,https://www.sec.gov/Archives/edgar/data/1665198/0001665198-20-000001-index.htm
35215,Kraft Heinz Co,10-Q,1637459,2020-07-31,https://www.sec.gov/Archives/edgar/data/1637459/0001637459-20-000131-index.htm
35216,"Kraig Biocraft Laboratories, Inc",10-Q,1413119,2020-07-31,https://www.sec.gov/Archives/edgar/data/1413119/0001493152-20-014337-index.htm
35217,Krane Funds Advisors LLC,13F-HR,1536592,2020-08-10,https://www.sec.gov/Archives/edgar/data/1536592/0001536592-20-000003-index.htm
35218,Kranot Hishtalmut Le Morim Tichoniim Havera Menahelet LTD,13F-HR,1639754,2020-07-28,https://www.sec.gov/Archives/edgar/data/1639754/0001178913-20-002111-index.htm
35219,Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet LTD,13F-HR,1639753,2020-07-28,https://www.sec.gov/Archives/edgar/data/1639753/0001178913-20-002113-index.htm
35220,Kraton Corp,10-Q,1321646,2020-07-31,https://www.sec.gov/Archives/edgar/data/1321646/0001321646-20-000141-index.htm
